id,predictionDate,duration_months,credit_amount,installment_rate,present_residence_since,age_years,number_existing_credits,checking_status,credit_history,purpose,savings_account,present_employment_since,debtors_guarantors,property,installment_plans,housing,job,number_people_liable,telephone,foreign_worker,gender,label,score
577,2024-03-04T20:10:20,24,1927,3,2,33,2,A14,A34,A46,A65,A73,A101,A123,A143,A152,A173,1,A192,A201,female,0,0
578,2024-03-04T20:10:20,36,2820,4,4,27,2,A12,A34,A40,A61,A72,A101,A123,A143,A152,A173,1,A191,A201,male,1,1
579,2024-03-04T20:10:20,24,937,4,3,27,2,A14,A32,A48,A61,A72,A101,A123,A143,A152,A172,1,A191,A201,male,0,0
580,2024-03-04T20:10:20,18,1056,3,3,30,2,A12,A34,A40,A61,A75,A103,A121,A141,A152,A173,1,A191,A201,male,1,1
581,2024-03-04T20:10:20,12,3124,1,3,49,2,A12,A34,A40,A61,A72,A101,A121,A141,A152,A172,2,A191,A201,male,0,0
582,2024-03-04T20:10:20,9,1388,4,2,26,1,A14,A32,A42,A61,A73,A101,A121,A143,A151,A173,1,A191,A201,female,0,0
583,2024-03-04T20:10:20,36,2384,4,1,33,1,A12,A32,A45,A61,A72,A101,A124,A143,A151,A172,1,A191,A201,male,1,1
584,2024-03-04T20:10:20,12,2133,4,4,52,1,A14,A32,A40,A65,A75,A101,A124,A143,A153,A174,1,A192,A201,female,0,0
585,2024-03-04T20:10:20,18,2039,1,4,20,1,A11,A32,A42,A61,A73,A101,A121,A141,A151,A173,1,A191,A201,female,1,1
586,2024-03-04T20:10:20,9,2799,2,2,36,2,A11,A34,A40,A61,A73,A101,A121,A143,A151,A173,2,A191,A201,male,0,0
587,2024-03-04T20:10:20,12,1289,4,1,21,1,A11,A32,A42,A61,A73,A103,A122,A143,A152,A172,1,A191,A201,male,0,0
588,2024-03-04T20:10:20,18,1217,4,3,47,1,A11,A32,A44,A61,A73,A101,A121,A143,A152,A172,1,A192,A201,male,1,1
589,2024-03-04T20:10:20,12,2246,3,3,60,2,A11,A34,A42,A61,A75,A101,A122,A143,A152,A173,1,A191,A201,male,1,1
590,2024-03-04T20:10:20,12,385,4,3,58,4,A11,A34,A43,A61,A74,A101,A121,A143,A152,A172,1,A192,A201,female,0,0
591,2024-03-04T20:10:20,24,1965,4,4,42,2,A12,A33,A40,A65,A73,A101,A123,A143,A151,A173,1,A192,A201,female,0,0
592,2024-03-04T20:10:20,21,1572,4,4,36,1,A14,A32,A49,A64,A75,A101,A121,A141,A152,A172,1,A191,A201,female,0,0
593,2024-03-04T20:10:20,24,2718,3,4,20,1,A12,A32,A40,A61,A73,A101,A122,A143,A151,A172,1,A192,A201,female,1,1
594,2024-03-04T20:10:20,24,1358,4,3,40,1,A11,A31,A410,A65,A75,A101,A123,A142,A152,A174,1,A192,A201,male,1,1
595,2024-03-04T20:10:20,6,931,1,1,32,1,A12,A31,A40,A62,A72,A101,A122,A142,A152,A172,1,A191,A201,female,1,1
596,2024-03-04T20:10:20,24,1442,4,4,23,2,A11,A32,A40,A61,A74,A101,A123,A143,A151,A173,1,A191,A201,female,1,1
597,2024-03-04T20:10:20,24,4241,1,4,36,3,A12,A30,A49,A61,A73,A101,A121,A143,A152,A172,1,A192,A201,male,1,1
598,2024-03-04T20:10:20,18,2775,2,2,31,2,A14,A34,A40,A61,A74,A101,A122,A141,A152,A173,1,A191,A201,male,1,1
599,2024-03-04T20:10:20,24,3863,1,2,32,1,A14,A33,A49,A61,A73,A101,A124,A143,A153,A173,1,A191,A201,male,0,0
600,2024-03-04T20:10:20,7,2329,1,1,45,1,A12,A32,A43,A61,A72,A103,A121,A143,A152,A173,1,A191,A201,female,0,0
601,2024-03-05T20:10:20,9,918,4,1,30,1,A12,A32,A42,A61,A73,A101,A122,A143,A152,A173,1,A191,A201,female,1,1
602,2024-03-05T20:10:20,24,1837,4,4,34,1,A12,A31,A46,A61,A74,A101,A124,A141,A153,A172,1,A191,A201,female,1,1
603,2024-03-05T20:10:20,36,3349,4,2,28,1,A14,A32,A42,A61,A73,A101,A123,A143,A152,A174,1,A192,A201,female,1,1
604,2024-03-05T20:10:20,10,1275,4,2,23,1,A13,A32,A42,A61,A72,A101,A122,A143,A152,A173,1,A191,A201,female,0,0
605,2024-03-05T20:10:20,24,2828,4,4,22,1,A11,A31,A42,A63,A73,A101,A121,A142,A152,A173,1,A192,A201,male,0,0
606,2024-03-05T20:10:20,24,4526,3,2,74,1,A14,A34,A49,A61,A73,A101,A121,A143,A152,A174,1,A192,A201,male,0,0
607,2024-03-05T20:10:20,36,2671,4,4,50,1,A12,A32,A43,A62,A73,A102,A124,A143,A153,A173,1,A191,A201,female,1,1
608,2024-03-05T20:10:20,18,2051,4,1,33,1,A14,A32,A43,A61,A72,A101,A121,A143,A152,A173,1,A191,A201,male,0,0
609,2024-03-05T20:10:20,15,1300,4,4,45,1,A14,A32,A41,A65,A75,A101,A124,A141,A153,A173,2,A191,A201,male,0,0
610,2024-03-05T20:10:20,12,741,4,3,22,1,A11,A32,A44,A62,A71,A101,A122,A143,A152,A173,1,A191,A201,female,1,1
611,2024-03-05T20:10:20,10,1240,1,4,48,1,A13,A32,A40,A62,A75,A101,A124,A143,A153,A172,2,A191,A201,female,1,1
612,2024-03-05T20:10:20,21,3357,4,2,29,1,A11,A32,A43,A64,A72,A101,A123,A141,A152,A173,1,A191,A201,female,0,0
613,2024-03-05T20:10:20,24,3632,1,4,22,1,A11,A31,A41,A61,A73,A103,A123,A141,A151,A173,1,A191,A202,female,0,0
614,2024-03-05T20:10:20,18,1808,4,1,22,1,A14,A33,A42,A61,A74,A101,A121,A143,A152,A173,1,A191,A201,female,1,0
615,2024-03-05T20:10:20,48,12204,2,2,48,1,A12,A30,A49,A65,A73,A101,A123,A141,A152,A174,1,A192,A201,male,0,0
616,2024-03-05T20:10:20,60,9157,2,2,27,1,A12,A33,A43,A65,A73,A101,A124,A143,A153,A174,1,A191,A201,male,0,0
617,2024-03-05T20:10:20,6,3676,1,3,37,3,A11,A34,A40,A61,A73,A101,A121,A143,A151,A173,2,A191,A201,male,0,0
618,2024-03-05T20:10:20,30,3441,2,4,21,1,A12,A32,A42,A62,A73,A102,A123,A143,A151,A173,1,A191,A201,female,1,1
619,2024-03-05T20:10:20,12,640,4,2,49,1,A14,A32,A40,A61,A73,A101,A121,A143,A152,A172,1,A191,A201,male,0,0
620,2024-03-05T20:10:20,21,3652,2,3,27,2,A12,A34,A49,A61,A74,A101,A122,A143,A152,A173,1,A191,A201,male,0,0
621,2024-03-05T20:10:20,18,1530,3,2,32,2,A14,A34,A40,A61,A73,A101,A122,A141,A152,A173,1,A191,A201,male,1,1
622,2024-03-05T20:10:20,48,3914,4,2,38,1,A14,A32,A49,A65,A73,A101,A121,A141,A152,A173,1,A191,A201,male,1,1
623,2024-03-05T20:10:20,12,1858,4,1,22,1,A11,A32,A42,A61,A72,A101,A123,A143,A151,A173,1,A191,A201,female,0,0
624,2024-03-05T20:10:20,18,2600,4,4,65,2,A11,A32,A43,A61,A73,A101,A124,A143,A153,A173,1,A191,A201,male,1,1
625,2024-03-05T20:10:20,15,1979,4,2,35,1,A14,A32,A43,A65,A75,A101,A123,A143,A152,A173,1,A191,A201,male,0,0
626,2024-03-05T20:10:20,6,2116,2,2,41,1,A13,A32,A42,A61,A73,A101,A121,A143,A152,A173,1,A192,A201,male,0,0
627,2024-03-05T20:10:20,9,1437,2,3,29,1,A12,A31,A40,A62,A74,A101,A124,A143,A152,A173,1,A191,A201,male,1,1
628,2024-03-05T20:10:20,42,4042,4,4,36,2,A14,A34,A42,A63,A73,A101,A121,A143,A152,A173,1,A192,A201,male,0,0
629,2024-03-05T20:10:20,9,3832,1,4,64,1,A14,A32,A46,A65,A75,A101,A121,A143,A152,A172,1,A191,A201,male,0,0
630,2024-03-05T20:10:20,24,3660,2,4,28,1,A11,A32,A43,A61,A73,A101,A123,A143,A152,A173,1,A191,A201,female,0,0
631,2024-03-05T20:10:20,18,1553,4,3,44,1,A11,A31,A42,A61,A73,A101,A123,A141,A152,A173,1,A191,A201,male,1,1
632,2024-03-05T20:10:20,15,1444,4,1,23,1,A12,A32,A43,A65,A72,A101,A122,A143,A152,A173,1,A191,A201,male,0,0
633,2024-03-05T20:10:20,9,1980,2,2,19,2,A14,A32,A42,A61,A72,A102,A123,A143,A151,A173,1,A191,A201,female,1,1
634,2024-03-05T20:10:20,24,1355,3,4,25,1,A12,A32,A40,A61,A72,A101,A123,A143,A152,A172,1,A192,A201,female,1,1
635,2024-03-05T20:10:20,12,1393,4,4,47,3,A14,A32,A46,A61,A75,A101,A122,A141,A152,A173,2,A192,A201,male,0,0
636,2024-03-05T20:10:20,24,1376,4,1,28,1,A14,A32,A43,A63,A74,A101,A123,A143,A152,A173,1,A191,A201,female,0,0
637,2024-03-05T20:10:20,60,15653,2,4,21,2,A14,A33,A43,A61,A74,A101,A123,A143,A152,A173,1,A192,A201,male,0,0
638,2024-03-05T20:10:20,12,1493,4,3,34,1,A14,A32,A43,A61,A72,A101,A123,A143,A152,A173,2,A191,A201,female,0,0
639,2024-03-05T20:10:20,42,4370,3,2,26,2,A11,A33,A43,A61,A74,A101,A122,A141,A152,A173,2,A192,A201,male,1,1
640,2024-03-05T20:10:20,18,750,4,1,27,1,A11,A32,A46,A61,A71,A101,A121,A143,A152,A171,1,A191,A201,female,1,1
641,2024-03-05T20:10:20,15,1308,4,4,38,2,A12,A32,A45,A61,A75,A101,A123,A143,A152,A172,1,A191,A201,male,0,0
642,2024-03-05T20:10:20,15,4623,3,2,40,1,A14,A32,A46,A62,A73,A101,A122,A143,A152,A174,1,A192,A201,male,1,1
643,2024-03-05T20:10:20,24,1851,4,2,33,2,A14,A34,A43,A61,A74,A103,A123,A143,A152,A173,1,A192,A201,male,0,0
644,2024-03-05T20:10:20,18,1880,4,1,32,2,A11,A34,A43,A61,A74,A101,A122,A143,A152,A174,1,A192,A201,male,0,0
645,2024-03-05T20:10:20,36,7980,4,4,27,2,A14,A33,A49,A65,A72,A101,A123,A143,A151,A173,1,A192,A201,male,1,1
646,2024-03-05T20:10:20,30,4583,2,2,32,2,A11,A30,A42,A61,A73,A103,A121,A143,A152,A173,1,A191,A201,male,0,0
647,2024-03-05T20:10:20,12,1386,2,2,26,1,A14,A32,A40,A63,A73,A101,A122,A143,A152,A173,1,A191,A201,female,1,1
648,2024-03-05T20:10:20,24,947,4,3,38,1,A13,A32,A40,A61,A74,A101,A124,A141,A153,A173,2,A191,A201,male,1,1
649,2024-03-05T20:10:20,12,684,4,4,40,1,A11,A32,A46,A61,A73,A101,A123,A143,A151,A172,2,A191,A201,male,1,1
650,2024-03-05T20:10:20,48,7476,4,1,50,1,A11,A32,A46,A61,A74,A101,A124,A143,A153,A174,1,A192,A201,male,0,0
651,2024-03-05T20:10:20,12,1922,4,2,37,1,A12,A32,A42,A61,A73,A101,A122,A143,A152,A172,1,A191,A201,male,1,1
652,2024-03-05T20:10:20,24,2303,4,1,45,1,A11,A32,A40,A61,A75,A102,A121,A143,A152,A173,1,A191,A201,male,1,1
653,2024-03-05T20:10:20,36,8086,2,4,42,4,A12,A33,A40,A62,A75,A101,A123,A143,A152,A174,1,A192,A201,male,1,1
654,2024-03-05T20:10:20,24,2346,4,3,35,2,A14,A34,A41,A61,A74,A101,A123,A143,A152,A173,1,A192,A201,male,0,0
655,2024-03-05T20:10:20,14,3973,1,4,22,1,A11,A32,A40,A61,A71,A101,A124,A143,A153,A173,1,A191,A201,male,0,0
656,2024-03-05T20:10:20,12,888,4,4,41,1,A12,A32,A40,A61,A75,A101,A123,A141,A152,A172,2,A191,A201,male,1,1
657,2024-03-05T20:10:20,48,10222,4,3,37,1,A14,A32,A43,A65,A74,A101,A123,A142,A152,A173,1,A192,A201,male,0,0
658,2024-03-05T20:10:20,30,4221,2,1,28,2,A12,A30,A49,A61,A73,A101,A123,A143,A152,A173,1,A191,A201,female,0,0
659,2024-03-05T20:10:20,18,6361,2,1,41,1,A12,A34,A42,A61,A75,A101,A124,A143,A152,A173,1,A192,A201,male,0,0
660,2024-03-05T20:10:20,12,1297,3,4,23,1,A13,A32,A43,A61,A73,A101,A121,A143,A151,A173,1,A191,A201,male,0,0
661,2024-03-05T20:10:20,12,900,4,2,23,1,A11,A32,A40,A65,A73,A101,A123,A143,A152,A173,1,A191,A201,male,1,1
662,2024-03-05T20:10:20,21,2241,4,2,50,2,A14,A32,A42,A61,A75,A101,A121,A143,A152,A173,1,A191,A201,male,0,0
663,2024-03-05T20:10:20,6,1050,4,1,35,2,A12,A33,A42,A61,A71,A101,A122,A142,A152,A174,1,A192,A201,male,0,0
664,2024-03-05T20:10:20,6,1047,2,4,50,1,A13,A34,A46,A61,A73,A101,A122,A143,A152,A172,1,A191,A201,female,0,0
665,2024-03-05T20:10:20,24,6314,4,2,27,2,A14,A34,A410,A61,A71,A102,A124,A141,A152,A174,1,A192,A201,male,0,0
666,2024-03-05T20:10:20,30,3496,4,2,34,1,A12,A31,A42,A64,A73,A101,A123,A142,A152,A173,2,A192,A201,male,0,0
667,2024-03-05T20:10:20,48,3609,1,1,27,1,A14,A31,A49,A61,A73,A101,A121,A142,A152,A173,1,A191,A201,female,0,0
668,2024-03-05T20:10:20,12,4843,3,4,43,2,A11,A34,A40,A61,A75,A102,A122,A143,A151,A173,1,A192,A201,male,1,1
669,2024-03-05T20:10:20,30,3017,4,4,47,1,A13,A34,A43,A61,A75,A101,A122,A143,A152,A173,1,A191,A201,male,0,0
670,2024-03-05T20:10:20,24,4139,3,3,27,2,A14,A34,A49,A62,A73,A101,A122,A143,A152,A172,1,A192,A201,male,0,0
671,2024-03-05T20:10:20,36,5742,2,2,31,2,A14,A32,A49,A62,A74,A101,A123,A143,A152,A173,1,A192,A201,male,0,0
672,2024-03-05T20:10:20,60,10366,2,4,42,1,A14,A32,A40,A61,A75,A101,A122,A143,A152,A174,1,A192,A201,male,0,0
673,2024-03-05T20:10:20,6,2080,1,2,24,1,A14,A34,A40,A63,A73,A101,A123,A143,A152,A173,1,A191,A201,male,0,0
674,2024-03-05T20:10:20,21,2580,4,2,41,1,A14,A33,A49,A63,A72,A101,A121,A141,A152,A172,2,A191,A201,male,1,1
675,2024-03-05T20:10:20,30,4530,4,4,26,1,A14,A34,A43,A61,A74,A101,A123,A143,A151,A174,1,A192,A201,female,0,0
676,2024-03-05T20:10:20,24,5150,4,4,33,1,A14,A34,A42,A61,A75,A101,A123,A143,A152,A173,1,A192,A201,male,0,0
677,2024-03-05T20:10:20,72,5595,2,2,24,1,A12,A32,A43,A62,A73,A101,A123,A143,A152,A173,1,A191,A201,male,1,1
678,2024-03-05T20:10:20,24,2384,4,4,64,1,A11,A32,A43,A61,A75,A101,A121,A141,A151,A172,1,A191,A201,male,0,0
679,2024-03-05T20:10:20,18,1453,3,1,26,1,A14,A32,A43,A61,A72,A101,A121,A143,A152,A173,1,A191,A201,female,0,0
680,2024-03-05T20:10:20,6,1538,1,2,56,1,A14,A32,A46,A61,A72,A101,A124,A143,A152,A173,1,A191,A201,female,0,0
681,2024-03-05T20:10:20,12,2279,4,4,37,1,A14,A32,A43,A65,A73,A101,A124,A143,A153,A173,1,A192,A201,male,0,0
682,2024-03-05T20:10:20,15,1478,4,3,33,2,A14,A33,A43,A61,A73,A101,A121,A141,A152,A173,1,A191,A201,male,0,0
683,2024-03-05T20:10:20,24,5103,3,3,47,3,A14,A34,A43,A61,A72,A101,A124,A143,A153,A173,1,A192,A201,male,0,0
684,2024-03-05T20:10:20,36,9857,1,3,31,2,A12,A33,A49,A62,A74,A101,A122,A143,A152,A172,2,A192,A201,male,0,0
685,2024-03-05T20:10:20,60,6527,4,4,34,1,A14,A32,A40,A65,A73,A101,A124,A143,A153,A173,2,A192,A201,male,0,0
686,2024-03-05T20:10:20,10,1347,4,2,27,2,A13,A34,A43,A65,A74,A101,A122,A143,A152,A173,1,A192,A201,male,0,0
687,2024-03-05T20:10:20,36,2862,4,3,30,1,A12,A33,A40,A62,A75,A101,A124,A143,A153,A173,1,A191,A201,male,0,0
688,2024-03-05T20:10:20,9,2753,3,4,35,1,A14,A32,A43,A62,A75,A102,A123,A143,A152,A173,1,A192,A201,male,0,0
689,2024-03-05T20:10:20,12,3651,1,3,31,1,A11,A32,A40,A64,A73,A101,A122,A143,A152,A173,2,A191,A201,male,0,0
690,2024-03-05T20:10:20,15,975,2,3,25,2,A11,A34,A42,A61,A73,A101,A122,A143,A152,A173,1,A191,A201,male,0,0
691,2024-03-05T20:10:20,15,2631,3,2,25,1,A12,A32,A45,A62,A73,A101,A121,A143,A152,A172,1,A191,A201,female,0,0
692,2024-03-05T20:10:20,24,2896,2,1,29,1,A12,A32,A43,A62,A72,A101,A123,A143,A152,A173,1,A191,A201,male,0,0
693,2024-03-05T20:10:20,6,4716,1,3,44,2,A11,A34,A40,A65,A72,A101,A121,A143,A152,A172,2,A191,A201,male,0,0
694,2024-03-05T20:10:20,24,2284,4,2,28,1,A14,A32,A43,A61,A74,A101,A123,A143,A152,A173,1,A192,A201,male,0,0
695,2024-03-05T20:10:20,6,1236,2,4,50,1,A14,A32,A41,A63,A73,A101,A122,A143,A151,A173,1,A191,A201,male,0,0
696,2024-03-05T20:10:20,12,1103,4,3,29,2,A12,A32,A43,A61,A74,A103,A121,A143,A152,A173,1,A191,A202,male,0,0
697,2024-03-05T20:10:20,12,926,1,2,38,1,A14,A34,A40,A61,A71,A101,A122,A143,A152,A171,1,A191,A201,female,0,0
698,2024-03-05T20:10:20,18,1800,4,2,24,2,A14,A34,A43,A61,A73,A101,A123,A143,A152,A173,1,A191,A201,male,0,0
699,2024-03-05T20:10:20,15,1905,4,4,40,1,A13,A32,A46,A61,A75,A101,A123,A143,A151,A174,1,A192,A201,male,0,0
700,2024-03-05T20:10:20,12,1123,4,4,29,1,A14,A32,A42,A63,A73,A101,A123,A143,A151,A172,1,A191,A201,female,1,1
701,2024-03-06T20:10:20,48,6331,4,4,46,2,A11,A34,A41,A61,A75,A101,A124,A143,A153,A173,1,A192,A201,male,1,1
702,2024-03-06T20:10:20,24,1377,4,2,47,1,A13,A32,A43,A62,A75,A101,A124,A143,A153,A173,1,A192,A201,female,0,0
703,2024-03-06T20:10:20,30,2503,4,2,41,2,A12,A33,A49,A62,A75,A101,A122,A142,A152,A173,1,A191,A201,male,0,0
704,2024-03-06T20:10:20,27,2528,4,1,32,1,A12,A32,A49,A61,A72,A101,A122,A143,A152,A173,2,A192,A201,female,0,0
705,2024-03-06T20:10:20,15,5324,1,4,35,1,A14,A32,A40,A63,A75,A101,A124,A143,A153,A173,1,A191,A201,female,0,0
706,2024-03-06T20:10:20,48,6560,3,2,24,1,A12,A32,A40,A62,A74,A101,A122,A143,A152,A173,1,A191,A201,male,1,1
707,2024-03-06T20:10:20,12,2969,4,3,25,2,A12,A30,A42,A61,A72,A101,A122,A143,A151,A173,1,A191,A201,female,1,1
708,2024-03-06T20:10:20,9,1206,4,4,25,1,A12,A32,A43,A61,A75,A101,A121,A143,A152,A173,1,A191,A201,female,0,0
709,2024-03-06T20:10:20,9,2118,2,2,37,1,A12,A32,A43,A61,A73,A101,A121,A143,A152,A172,2,A191,A201,male,0,0
710,2024-03-06T20:10:20,18,629,4,3,32,2,A14,A34,A43,A63,A75,A101,A122,A141,A152,A174,1,A192,A201,male,0,0
711,2024-03-06T20:10:20,6,1198,4,4,35,1,A11,A31,A46,A61,A75,A101,A124,A143,A153,A173,1,A191,A201,female,1,1
712,2024-03-06T20:10:20,21,2476,4,4,46,1,A14,A32,A41,A65,A75,A101,A121,A143,A152,A174,1,A192,A201,male,0,0
713,2024-03-06T20:10:20,9,1138,4,4,25,2,A11,A34,A43,A61,A73,A101,A121,A143,A152,A172,1,A191,A201,male,0,0
714,2024-03-06T20:10:20,60,14027,4,2,27,1,A12,A32,A40,A61,A74,A101,A124,A143,A152,A174,1,A192,A201,male,1,1
715,2024-03-06T20:10:20,30,7596,1,4,63,2,A14,A34,A41,A65,A75,A101,A123,A143,A152,A173,1,A191,A201,male,0,0
716,2024-03-06T20:10:20,30,3077,3,2,40,2,A14,A34,A43,A65,A75,A101,A123,A143,A152,A173,2,A192,A201,male,0,0
717,2024-03-06T20:10:20,18,1505,4,2,32,1,A14,A32,A43,A61,A73,A101,A124,A143,A153,A174,1,A192,A201,male,0,0
718,2024-03-06T20:10:20,24,3148,3,2,31,2,A13,A34,A43,A65,A73,A101,A123,A143,A152,A173,1,A192,A201,male,0,0
719,2024-03-06T20:10:20,20,6148,3,4,31,2,A12,A30,A41,A62,A75,A101,A123,A141,A152,A173,1,A192,A201,male,0,0
720,2024-03-06T20:10:20,9,1337,4,2,34,2,A13,A30,A43,A61,A72,A101,A123,A143,A152,A174,1,A192,A201,male,1,1
721,2024-03-06T20:10:20,6,433,4,2,24,1,A12,A31,A46,A64,A72,A101,A122,A141,A151,A173,2,A191,A201,female,1,1
722,2024-03-06T20:10:20,12,1228,4,2,24,1,A11,A32,A40,A61,A73,A101,A121,A143,A152,A172,1,A191,A201,female,1,1
723,2024-03-06T20:10:20,9,790,4,3,66,1,A12,A32,A43,A63,A73,A101,A121,A143,A152,A172,1,A191,A201,female,0,0
724,2024-03-06T20:10:20,27,2570,3,3,21,1,A14,A32,A40,A61,A73,A101,A121,A143,A151,A173,1,A191,A201,female,1,1
725,2024-03-06T20:10:20,6,250,2,2,41,2,A14,A34,A40,A64,A73,A101,A121,A141,A152,A172,1,A191,A201,female,0,0
726,2024-03-06T20:10:20,15,1316,2,2,47,2,A14,A34,A43,A63,A73,A101,A122,A143,A152,A172,1,A191,A201,male,0,0
727,2024-03-06T20:10:20,18,1882,4,4,25,2,A11,A32,A43,A61,A73,A101,A123,A141,A151,A173,1,A191,A201,female,1,1
728,2024-03-06T20:10:20,48,6416,4,3,59,1,A12,A31,A49,A61,A75,A101,A124,A143,A151,A173,1,A191,A201,female,1,1
729,2024-03-06T20:10:20,24,1275,2,4,36,2,A13,A34,A49,A64,A73,A101,A121,A143,A152,A173,1,A192,A201,male,0,0
730,2024-03-06T20:10:20,24,6403,1,2,33,1,A12,A33,A43,A61,A72,A101,A123,A143,A152,A173,1,A191,A201,male,0,0
731,2024-03-06T20:10:20,24,1987,2,4,21,1,A11,A32,A43,A61,A73,A101,A121,A143,A151,A172,2,A191,A201,male,1,1
732,2024-03-06T20:10:20,8,760,4,2,44,1,A12,A32,A43,A61,A74,A103,A121,A143,A152,A172,1,A191,A201,female,0,0
733,2024-03-06T20:10:20,24,2603,2,4,28,1,A14,A32,A41,A64,A73,A101,A123,A143,A151,A173,1,A192,A201,female,0,0
734,2024-03-06T20:10:20,4,3380,1,1,37,1,A14,A34,A40,A61,A74,A101,A121,A143,A152,A173,2,A191,A201,female,0,0
735,2024-03-06T20:10:20,36,3990,3,2,29,1,A12,A31,A44,A65,A72,A101,A124,A141,A152,A171,1,A191,A201,female,0,0
736,2024-03-06T20:10:20,24,11560,1,4,23,2,A12,A32,A41,A61,A73,A101,A123,A143,A151,A174,1,A191,A201,female,1,1
737,2024-03-06T20:10:20,18,4380,3,4,35,1,A11,A32,A40,A62,A73,A101,A123,A143,A152,A172,2,A192,A201,male,0,0
738,2024-03-06T20:10:20,6,6761,1,3,45,2,A14,A34,A40,A61,A74,A101,A124,A143,A152,A174,2,A192,A201,male,0,0
739,2024-03-06T20:10:20,30,4280,4,4,26,2,A12,A30,A49,A62,A73,A101,A123,A143,A151,A172,1,A191,A201,female,1,1
740,2024-03-06T20:10:20,24,2325,2,3,32,1,A11,A31,A40,A62,A74,A101,A123,A141,A152,A173,1,A191,A201,male,0,0
741,2024-03-06T20:10:20,10,1048,4,4,23,1,A12,A31,A43,A61,A73,A101,A121,A142,A152,A172,1,A191,A201,male,0,0
742,2024-03-06T20:10:20,21,3160,4,3,41,1,A14,A32,A43,A65,A75,A101,A122,A143,A152,A173,1,A192,A201,male,0,0
743,2024-03-06T20:10:20,24,2483,4,4,22,1,A11,A31,A42,A63,A73,A101,A121,A142,A152,A173,1,A192,A201,male,0,0
744,2024-03-06T20:10:20,39,14179,4,4,30,2,A11,A34,A42,A65,A74,A101,A122,A143,A152,A174,1,A192,A201,male,0,0
745,2024-03-06T20:10:20,13,1797,3,1,28,2,A11,A34,A49,A61,A72,A101,A122,A141,A152,A172,1,A191,A201,male,0,0
746,2024-03-06T20:10:20,15,2511,1,4,23,1,A11,A32,A40,A61,A71,A101,A123,A143,A151,A173,1,A191,A201,female,0,0
747,2024-03-06T20:10:20,12,1274,3,1,37,1,A11,A32,A40,A61,A72,A101,A121,A143,A152,A172,1,A191,A201,female,1,1
748,2024-03-06T20:10:20,21,5248,1,3,26,1,A14,A32,A41,A65,A73,A101,A123,A143,A152,A173,1,A191,A201,male,0,0
749,2024-03-06T20:10:20,15,3029,2,2,33,1,A14,A32,A41,A61,A74,A101,A123,A143,A152,A173,1,A191,A201,male,0,0
750,2024-03-06T20:10:20,6,428,2,1,49,1,A11,A32,A42,A61,A75,A101,A122,A141,A152,A173,1,A192,A201,female,0,0
751,2024-03-06T20:10:20,18,976,1,2,23,1,A11,A32,A40,A61,A72,A101,A123,A143,A152,A172,1,A191,A201,female,1,1
752,2024-03-06T20:10:20,12,841,2,4,23,1,A12,A32,A49,A62,A74,A101,A121,A143,A151,A172,1,A191,A201,female,0,0
753,2024-03-06T20:10:20,30,5771,4,2,25,2,A14,A34,A43,A61,A74,A101,A123,A143,A152,A173,1,A191,A201,female,0,0
754,2024-03-06T20:10:20,12,1555,4,4,55,2,A14,A33,A45,A64,A75,A101,A124,A143,A153,A173,2,A191,A201,male,1,1
755,2024-03-06T20:10:20,24,1285,4,4,32,1,A11,A32,A40,A65,A74,A101,A124,A143,A151,A173,1,A191,A201,female,1,1
756,2024-03-06T20:10:20,6,1299,1,1,74,3,A13,A34,A40,A61,A73,A101,A121,A143,A152,A171,2,A191,A202,male,0,0
757,2024-03-06T20:10:20,15,1271,3,4,39,2,A13,A34,A43,A65,A73,A101,A124,A143,A153,A173,1,A192,A201,male,1,1
758,2024-03-06T20:10:20,24,1393,2,2,31,1,A14,A32,A40,A61,A73,A103,A121,A143,A152,A173,1,A192,A201,male,0,0
759,2024-03-06T20:10:20,12,691,4,3,35,2,A11,A34,A40,A61,A75,A101,A122,A143,A152,A173,1,A191,A201,male,1,1
760,2024-03-06T20:10:20,15,5045,1,4,59,1,A14,A34,A40,A65,A75,A101,A123,A143,A152,A173,1,A192,A201,female,0,0
761,2024-03-06T20:10:20,18,2124,4,4,24,2,A11,A34,A42,A61,A73,A101,A121,A143,A151,A173,1,A191,A201,female,1,1
762,2024-03-06T20:10:20,12,2214,4,3,24,1,A11,A32,A43,A61,A73,A101,A122,A143,A152,A172,1,A191,A201,male,0,0
763,2024-03-06T20:10:20,21,12680,4,4,30,1,A14,A34,A40,A65,A75,A101,A124,A143,A153,A174,1,A192,A201,male,1,1
764,2024-03-06T20:10:20,24,2463,4,3,27,2,A14,A34,A40,A62,A74,A101,A122,A143,A152,A173,1,A192,A201,male,0,0
765,2024-03-06T20:10:20,12,1155,3,3,40,2,A12,A32,A43,A61,A75,A103,A121,A141,A152,A172,1,A191,A201,male,0,0
766,2024-03-06T20:10:20,30,3108,2,4,31,1,A11,A32,A42,A61,A72,A101,A122,A143,A152,A172,1,A191,A201,male,1,1
767,2024-03-06T20:10:20,10,2901,1,4,31,1,A14,A32,A41,A65,A72,A101,A121,A143,A151,A173,1,A191,A201,female,0,0
768,2024-03-06T20:10:20,12,3617,1,4,28,3,A12,A34,A42,A61,A75,A101,A123,A143,A151,A173,1,A192,A201,male,0,0
769,2024-03-06T20:10:20,12,1655,2,4,63,2,A14,A34,A43,A61,A75,A101,A121,A143,A152,A172,1,A192,A201,male,0,0
